record_id,date_time,city_zone,road_type,traffic_volume,average_speed_kmph,weather_condition,accident_reported,travel_time_minutes,congestion_level
2391,2024-04-09 14:00:00,Residential,Local Road,1755,19.3,Fog,No,114.7,Medium
2392,2024-04-09 15:00:00,Industrial,Main Road,209,26.5,Clear,No,91.5,Low
2393,2024-04-09 16:00:00,Downtown,Highway,2040,41.2,Fog,No,73.1,Medium
2394,2024-04-09 17:00:00,Commercial,Highway,2138,61.3,Storm,No,118.2,High
2395,2024-04-09 18:00:00,Suburban,Highway,2357,61.1,Clear,Yes,107.1,Medium
2396,2024-04-09 19:00:00,Residential,Highway,1364,31.9,Storm,No,50.1,Medium
2397,2024-04-09 20:00:00,Residential,Highway,823,54.1,Rain,No,73.8,Low
2398,2024-04-09 21:00:00,Residential,Main Road,2139,34.1,Clear,No,36.5,Medium
2399,2024-04-09 22:00:00,Industrial,Local Road,1520,45.0,Clear,No,72.2,Medium
2400,2024-04-09 23:00:00,Industrial,Local Road,2821,77.7,Clear,Yes,77.1,Medium
2401,2024-04-10 00:00:00,Commercial,Local Road,737,47.5,Rain,Yes,34.0,Low
2402,2024-04-10 01:00:00,Commercial,Main Road,1763,38.2,Storm,No,20.0,Low
2403,2024-04-10 02:00:00,Downtown,Main Road,1279,17.8,Rain,No,114.2,High
2404,2024-04-10 03:00:00,Suburban,Main Road,558,61.0,Storm,No,35.2,Medium
2405,2024-04-10 04:00:00,Industrial,Highway,186,67.0,Fog,No,116.5,Low
2406,2024-04-10 05:00:00,Industrial,Local Road,1534,65.3,Fog,No,80.9,Low
2407,2024-04-10 06:00:00,Downtown,Highway,1495,67.2,Storm,Yes,105.4,Low
2408,2024-04-10 07:00:00,Commercial,Local Road,752,32.6,Rain,No,84.4,Medium
2409,2024-04-10 08:00:00,Residential,Local Road,2764,57.2,Rain,No,75.5,High
2410,2024-04-10 09:00:00,Suburban,Local Road,2205,36.7,Clear,No,8.1,Medium
2411,2024-04-10 10:00:00,Commercial,Main Road,1419,72.4,Fog,No,116.6,Medium
2412,2024-04-10 11:00:00,Residential,Local Road,598,19.4,Clear,No,63.7,Medium
2413,2024-04-10 12:00:00,Residential,Highway,1134,55.0,Fog,No,102.1,Low
2414,2024-04-10 13:00:00,Suburban,Main Road,157,14.8,Rain,No,87.1,High
2415,2024-04-10 14:00:00,Industrial,Main Road,2990,58.9,Clear,Yes,39.3,Medium
2416,2024-04-10 15:00:00,Suburban,Local Road,366,49.0,Fog,No,110.1,Low
2417,2024-04-10 16:00:00,Industrial,Local Road,2163,29.6,Clear,No,48.6,High
2418,2024-04-10 17:00:00,Residential,Local Road,278,11.4,Clear,No,113.0,Medium
2419,2024-04-10 18:00:00,Suburban,Highway,2167,46.2,Clear,No,49.5,Low
2420,2024-04-10 19:00:00,Downtown,Main Road,1125,50.8,Clear,No,55.5,Low
2421,2024-04-10 20:00:00,Downtown,Highway,494,68.1,Storm,No,36.3,High
2422,2024-04-10 21:00:00,Commercial,Local Road,917,49.0,Fog,Yes,66.3,Low
2423,2024-04-10 22:00:00,Industrial,Highway,1710,49.3,Fog,No,33.5,High
2424,2024-04-10 23:00:00,Industrial,Highway,1043,61.0,Fog,No,47.6,High
2425,2024-04-11 00:00:00,Commercial,Local Road,2654,40.2,Clear,No,86.2,High
2426,2024-04-11 01:00:00,Suburban,Main Road,80,13.6,Clear,No,9.7,Low
2427,2024-04-11 02:00:00,Industrial,Main Road,2345,36.1,Rain,No,85.2,Medium
2428,2024-04-11 03:00:00,Commercial,Main Road,1700,26.8,Fog,No,117.1,Medium
2429,2024-04-11 04:00:00,Suburban,Main Road,858,74.3,Clear,No,113.4,High
2430,2024-04-11 05:00:00,Industrial,Main Road,762,63.5,Clear,No,111.8,Medium
2431,2024-04-11 06:00:00,Suburban,Main Road,96,15.1,Fog,No,20.6,High
2432,2024-04-11 07:00:00,Industrial,Main Road,2161,11.7,Fog,No,44.0,Medium
2433,2024-04-11 08:00:00,Commercial,Local Road,2511,63.6,Storm,Yes,106.1,Medium
2434,2024-04-11 09:00:00,Residential,Local Road,2859,70.6,Fog,No,70.5,Low
2435,2024-04-11 10:00:00,Suburban,Local Road,2998,73.7,Rain,No,49.2,Medium
2436,2024-04-11 11:00:00,Residential,Local Road,119,52.3,Storm,No,44.6,Low
2437,2024-04-11 12:00:00,Residential,Main Road,1764,30.1,Rain,No,63.4,Low
2438,2024-04-11 13:00:00,Downtown,Highway,2112,78.9,Clear,No,72.7,High
2439,2024-04-11 14:00:00,Commercial,Highway,2759,67.6,Clear,No,76.8,Low
2440,2024-04-11 15:00:00,Industrial,Local Road,2283,72.1,Fog,No,96.2,Low
2441,2024-04-11 16:00:00,Suburban,Main Road,333,43.6,Clear,No,86.0,High
2442,2024-04-11 17:00:00,Residential,Highway,270,16.1,Storm,Yes,30.9,Medium
2443,2024-04-11 18:00:00,Industrial,Main Road,1011,52.3,Fog,No,115.2,Low
2444,2024-04-11 19:00:00,Suburban,Local Road,2509,49.7,Rain,No,12.6,High
2445,2024-04-11 20:00:00,Commercial,Local Road,959,34.5,Storm,No,33.1,High
2446,2024-04-11 21:00:00,Suburban,Main Road,2408,21.0,Rain,Yes,93.2,High
2447,2024-04-11 22:00:00,Commercial,Local Road,2279,32.4,Clear,Yes,64.4,Medium
2448,2024-04-11 23:00:00,Industrial,Highway,890,37.6,Clear,Yes,116.9,High
2449,2024-04-12 00:00:00,Industrial,Highway,2380,34.7,Storm,No,25.7,Low
2450,2024-04-12 01:00:00,Residential,Highway,1749,11.4,Storm,No,52.4,Low
2451,2024-04-12 02:00:00,Suburban,Highway,1685,11.5,Rain,No,28.0,Medium
2452,2024-04-12 03:00:00,Commercial,Local Road,1450,79.5,Storm,No,33.1,Low
2453,2024-04-12 04:00:00,Suburban,Main Road,980,56.6,Fog,Yes,102.6,Low
2454,2024-04-12 05:00:00,Suburban,Local Road,2235,52.1,Storm,No,54.0,High
2455,2024-04-12 06:00:00,Industrial,Highway,556,40.3,Storm,No,110.2,Low
2456,2024-04-12 07:00:00,Industrial,Local Road,116,73.7,Clear,No,117.9,Low
2457,2024-04-12 08:00:00,Downtown,Main Road,2682,63.6,Fog,No,80.2,High
2458,2024-04-12 09:00:00,Residential,Highway,1985,44.9,Storm,No,56.5,Medium
2459,2024-04-12 10:00:00,Downtown,Main Road,823,55.6,Clear,No,99.2,Low
2460,2024-04-12 11:00:00,Residential,Local Road,309,32.3,Clear,No,30.9,High
2461,2024-04-12 12:00:00,Residential,Main Road,72,20.1,Rain,No,114.9,Medium
2462,2024-04-12 13:00:00,Suburban,Highway,692,35.1,Clear,No,119.9,Medium
2463,2024-04-12 14:00:00,Downtown,Local Road,544,20.8,Storm,No,99.0,Low
2464,2024-04-12 15:00:00,Industrial,Local Road,2958,18.3,Storm,No,116.7,Low
2465,2024-04-12 16:00:00,Commercial,Highway,2566,31.9,Fog,No,110.2,Medium
2466,2024-04-12 17:00:00,Residential,Local Road,483,74.2,Fog,No,49.9,Low
2467,2024-04-12 18:00:00,Downtown,Local Road,989,20.1,Rain,No,16.3,Medium
2468,2024-04-12 19:00:00,Residential,Highway,2482,12.8,Clear,No,12.4,Low
2469,2024-04-12 20:00:00,Downtown,Local Road,585,51.8,Storm,No,37.6,Medium
2470,2024-04-12 21:00:00,Commercial,Local Road,1078,46.0,Fog,No,73.8,Medium
2471,2024-04-12 22:00:00,Downtown,Local Road,1399,37.9,Rain,No,67.2,Medium
2472,2024-04-12 23:00:00,Residential,Local Road,1341,41.5,Fog,No,33.4,High
2473,2024-04-13 00:00:00,Suburban,Highway,1230,54.8,Storm,No,110.1,Medium
2474,2024-04-13 01:00:00,Residential,Highway,283,20.0,Fog,No,39.5,Low
2475,2024-04-13 02:00:00,Downtown,Highway,1242,31.7,Fog,No,8.1,Low
2476,2024-04-13 03:00:00,Downtown,Highway,2873,21.6,Fog,No,99.8,Low
2477,2024-04-13 04:00:00,Downtown,Highway,2541,57.4,Clear,No,40.2,High
2478,2024-04-13 05:00:00,Commercial,Highway,2777,64.8,Rain,No,51.8,Medium
2479,2024-04-13 06:00:00,Commercial,Main Road,1122,26.1,Rain,No,45.3,Low
2480,2024-04-13 07:00:00,Commercial,Highway,229,14.9,Rain,Yes,32.5,Low
2481,2024-04-13 08:00:00,Commercial,Local Road,2899,59.3,Storm,No,107.6,Low
2482,2024-04-13 09:00:00,Commercial,Main Road,691,28.6,Storm,No,118.7,High
2483,2024-04-13 10:00:00,Commercial,Local Road,2206,54.0,Rain,No,11.5,Medium
2484,2024-04-13 11:00:00,Downtown,Local Road,410,50.3,Storm,No,79.1,Low
2485,2024-04-13 12:00:00,Suburban,Highway,1170,13.6,Fog,No,114.8,Low
2486,2024-04-13 13:00:00,Residential,Main Road,969,78.3,Fog,No,5.0,High
2487,2024-04-13 14:00:00,Residential,Highway,1698,34.5,Storm,No,68.3,Medium
2488,2024-04-13 15:00:00,Industrial,Highway,1125,67.2,Clear,No,116.5,Medium
2489,2024-04-13 16:00:00,Residential,Local Road,108,39.5,Storm,No,100.0,Low
2490,2024-04-13 17:00:00,Commercial,Highway,1254,45.0,Storm,No,109.8,High
2491,2024-04-13 18:00:00,Suburban,Local Road,1148,49.7,Rain,No,87.9,High
2492,2024-04-13 19:00:00,Industrial,Main Road,2489,56.8,Rain,Yes,74.3,Low
2493,2024-04-13 20:00:00,Industrial,Main Road,2235,61.1,Rain,Yes,38.7,Medium
2494,2024-04-13 21:00:00,Industrial,Main Road,2095,56.4,Fog,No,97.5,Medium
2495,2024-04-13 22:00:00,Industrial,Main Road,1643,54.6,Clear,No,92.7,High
2496,2024-04-13 23:00:00,Commercial,Local Road,2002,36.6,Fog,No,80.0,Low
2497,2024-04-14 00:00:00,Downtown,Highway,476,69.8,Fog,No,103.1,Medium
2498,2024-04-14 01:00:00,Residential,Highway,2719,51.5,Fog,No,58.0,High
2499,2024-04-14 02:00:00,Commercial,Highway,2767,40.7,Rain,Yes,41.0,Medium
2500,2024-04-14 03:00:00,Commercial,Main Road,2802,56.6,Rain,No,91.5,Medium
2501,2024-04-14 04:00:00,Downtown,Main Road,2603,28.6,Rain,No,81.5,Low
2502,2024-04-14 05:00:00,Industrial,Main Road,1807,12.5,Clear,No,56.5,Low
2503,2024-04-14 06:00:00,Downtown,Highway,704,56.4,Storm,No,45.3,Low
2504,2024-04-14 07:00:00,Industrial,Main Road,2897,10.1,Storm,No,49.0,Low
2505,2024-04-14 08:00:00,Suburban,Main Road,230,42.0,Rain,No,64.6,Low
2506,2024-04-14 09:00:00,Industrial,Local Road,2116,52.7,Rain,Yes,67.6,High
2507,2024-04-14 10:00:00,Industrial,Local Road,176,32.0,Storm,No,105.7,Medium
2508,2024-04-14 11:00:00,Suburban,Local Road,2160,23.2,Fog,No,25.6,Low
2509,2024-04-14 12:00:00,Residential,Main Road,2985,65.6,Storm,Yes,17.5,Medium
2510,2024-04-14 13:00:00,Commercial,Main Road,644,54.6,Storm,No,50.3,Medium
2511,2024-04-14 14:00:00,Downtown,Highway,187,33.2,Storm,No,58.5,Low
2512,2024-04-14 15:00:00,Industrial,Main Road,226,63.8,Rain,No,12.1,Low
2513,2024-04-14 16:00:00,Commercial,Local Road,2323,47.5,Storm,No,72.0,Low
2514,2024-04-14 17:00:00,Downtown,Highway,142,49.1,Clear,Yes,99.1,High
2515,2024-04-14 18:00:00,Residential,Local Road,2631,58.7,Rain,No,83.8,Medium
2516,2024-04-14 19:00:00,Residential,Highway,510,18.0,Rain,No,112.4,High
2517,2024-04-14 20:00:00,Residential,Highway,1471,41.8,Rain,No,88.7,Low
2518,2024-04-14 21:00:00,Suburban,Local Road,2684,63.8,Rain,No,11.4,High
2519,2024-04-14 22:00:00,Commercial,Highway,1704,47.0,Rain,No,98.0,Low
2520,2024-04-14 23:00:00,Downtown,Local Road,2891,44.8,Clear,Yes,51.2,Low
2521,2024-04-15 00:00:00,Industrial,Local Road,1248,51.1,Rain,No,112.2,High
2522,2024-04-15 01:00:00,Residential,Highway,2348,17.2,Rain,No,73.0,Medium
2523,2024-04-15 02:00:00,Residential,Main Road,2315,46.4,Rain,Yes,10.8,High
2524,2024-04-15 03:00:00,Commercial,Highway,2425,74.5,Rain,No,96.8,Low
2525,2024-04-15 04:00:00,Residential,Local Road,1071,78.9,Rain,No,119.4,High
2526,2024-04-15 05:00:00,Suburban,Highway,2040,32.8,Rain,No,7.5,Low
2527,2024-04-15 06:00:00,Residential,Main Road,1980,19.8,Clear,No,87.9,Medium
2528,2024-04-15 07:00:00,Industrial,Main Road,2043,69.3,Fog,No,16.2,Low
2529,2024-04-15 08:00:00,Residential,Local Road,1383,74.3,Rain,No,113.1,Medium
2530,2024-04-15 09:00:00,Residential,Main Road,2074,37.7,Fog,Yes,52.8,Low
2531,2024-04-15 10:00:00,Industrial,Highway,1350,55.1,Rain,No,13.4,Low
2532,2024-04-15 11:00:00,Downtown,Main Road,2570,49.3,Rain,No,113.6,High
2533,2024-04-15 12:00:00,Downtown,Highway,297,55.7,Fog,No,71.3,High
2534,2024-04-15 13:00:00,Industrial,Highway,2620,23.6,Clear,Yes,37.5,High
2535,2024-04-15 14:00:00,Downtown,Highway,1217,56.9,Rain,No,66.1,Medium
2536,2024-04-15 15:00:00,Industrial,Highway,2200,77.2,Storm,No,38.9,High
2537,2024-04-15 16:00:00,Downtown,Local Road,1853,14.3,Clear,No,86.6,Low
2538,2024-04-15 17:00:00,Suburban,Main Road,1553,38.6,Storm,No,47.9,Medium
2539,2024-04-15 18:00:00,Downtown,Main Road,844,78.2,Storm,No,14.5,Medium
2540,2024-04-15 19:00:00,Industrial,Highway,2828,62.6,Rain,Yes,35.7,Low
2541,2024-04-15 20:00:00,Industrial,Local Road,1694,40.7,Storm,Yes,29.9,Low
2542,2024-04-15 21:00:00,Industrial,Main Road,2936,75.1,Clear,No,5.5,Low
2543,2024-04-15 22:00:00,Residential,Highway,2169,71.9,Rain,No,81.0,Low
2544,2024-04-15 23:00:00,Commercial,Highway,1854,29.6,Storm,No,100.5,High
2545,2024-04-16 00:00:00,Residential,Local Road,555,67.8,Fog,No,118.1,Medium
2546,2024-04-16 01:00:00,Residential,Main Road,2272,45.6,Fog,Yes,42.8,High
2547,2024-04-16 02:00:00,Industrial,Main Road,1766,43.0,Fog,No,37.0,Low
2548,2024-04-16 03:00:00,Suburban,Main Road,2343,54.1,Rain,Yes,116.3,Medium
2549,2024-04-16 04:00:00,Downtown,Highway,946,46.9,Storm,Yes,25.1,Low
2550,2024-04-16 05:00:00,Commercial,Highway,1878,37.7,Clear,Yes,59.1,Medium
2551,2024-04-16 06:00:00,Residential,Main Road,317,79.5,Storm,No,15.1,Low
2552,2024-04-16 07:00:00,Industrial,Main Road,2612,19.6,Storm,No,57.4,Medium
2553,2024-04-16 08:00:00,Downtown,Main Road,902,29.2,Clear,No,31.8,Low
2554,2024-04-16 09:00:00,Industrial,Highway,843,71.5,Storm,No,87.6,High
2555,2024-04-16 10:00:00,Suburban,Main Road,1535,17.7,Storm,Yes,51.9,Low
2556,2024-04-16 11:00:00,Residential,Main Road,1685,55.6,Storm,No,96.5,Medium
2557,2024-04-16 12:00:00,Downtown,Main Road,752,25.3,Fog,Yes,35.1,Medium
2558,2024-04-16 13:00:00,Suburban,Highway,1944,20.1,Clear,No,42.8,Low
2559,2024-04-16 14:00:00,Residential,Local Road,1379,69.2,Clear,No,102.0,Low
2560,2024-04-16 15:00:00,Residential,Highway,1055,35.0,Storm,No,85.9,Low
2561,2024-04-16 16:00:00,Residential,Local Road,1475,14.6,Clear,No,99.0,High
2562,2024-04-16 17:00:00,Downtown,Local Road,258,44.2,Storm,No,114.0,High
2563,2024-04-16 18:00:00,Downtown,Highway,2118,24.3,Rain,No,113.1,Low
2564,2024-04-16 19:00:00,Downtown,Local Road,2635,23.8,Rain,No,118.7,Medium
2565,2024-04-16 20:00:00,Residential,Local Road,337,20.9,Clear,No,57.2,Medium
2566,2024-04-16 21:00:00,Downtown,Local Road,1066,61.5,Fog,No,88.9,Medium
2567,2024-04-16 22:00:00,Commercial,Highway,1154,15.1,Storm,No,20.0,Low
2568,2024-04-16 23:00:00,Suburban,Highway,2403,33.0,Clear,Yes,100.4,Low
2569,2024-04-17 00:00:00,Industrial,Main Road,1171,50.1,Clear,No,48.1,Low
2570,2024-04-17 01:00:00,Commercial,Local Road,1471,54.7,Clear,Yes,110.1,High
2571,2024-04-17 02:00:00,Industrial,Local Road,1312,22.7,Rain,No,45.5,Low
2572,2024-04-17 03:00:00,Commercial,Highway,2765,57.4,Rain,No,59.7,Low
2573,2024-04-17 04:00:00,Industrial,Local Road,1852,36.0,Fog,Yes,69.9,Medium
2574,2024-04-17 05:00:00,Downtown,Main Road,483,46.0,Fog,No,30.8,Medium
2575,2024-04-17 06:00:00,Suburban,Local Road,1948,22.6,Fog,Yes,112.0,Medium
2576,2024-04-17 07:00:00,Commercial,Main Road,1728,39.5,Rain,No,69.4,Low
2577,2024-04-17 08:00:00,Suburban,Main Road,2104,14.0,Storm,No,77.4,Low
2578,2024-04-17 09:00:00,Downtown,Local Road,305,61.9,Rain,Yes,14.7,Low
2579,2024-04-17 10:00:00,Suburban,Main Road,2519,23.2,Clear,No,98.9,Low
2580,2024-04-17 11:00:00,Suburban,Highway,545,12.8,Storm,No,20.1,Medium
2581,2024-04-17 12:00:00,Commercial,Main Road,1952,29.7,Rain,No,43.0,Low
2582,2024-04-17 13:00:00,Commercial,Main Road,2103,63.9,Storm,No,47.1,High
2583,2024-04-17 14:00:00,Residential,Local Road,632,51.6,Storm,No,63.9,High
2584,2024-04-17 15:00:00,Commercial,Local Road,1517,23.4,Rain,No,92.9,Medium
2585,2024-04-17 16:00:00,Downtown,Main Road,2153,68.3,Fog,No,8.2,High
2586,2024-04-17 17:00:00,Downtown,Highway,1468,44.0,Storm,Yes,82.2,High
2587,2024-04-17 18:00:00,Suburban,Highway,1974,22.0,Storm,Yes,53.5,Medium
2588,2024-04-17 19:00:00,Suburban,Local Road,2660,28.5,Clear,No,53.9,Low
2589,2024-04-17 20:00:00,Suburban,Local Road,670,76.5,Storm,No,44.2,Low
2590,2024-04-17 21:00:00,Suburban,Main Road,650,57.3,Fog,No,15.2,High
2591,2024-04-17 22:00:00,Industrial,Main Road,2121,54.1,Rain,No,81.1,Medium
2592,2024-04-17 23:00:00,Industrial,Local Road,2511,44.9,Fog,No,60.5,Medium
2593,2024-04-18 00:00:00,Commercial,Local Road,2211,71.2,Rain,No,110.7,Low
2594,2024-04-18 01:00:00,Residential,Main Road,2900,30.7,Storm,No,43.9,Low
2595,2024-04-18 02:00:00,Commercial,Local Road,2102,23.9,Fog,No,115.6,Low
2596,2024-04-18 03:00:00,Commercial,Local Road,2953,45.0,Clear,No,49.2,Low
2597,2024-04-18 04:00:00,Residential,Main Road,553,40.5,Clear,No,28.5,Low
2598,2024-04-18 05:00:00,Residential,Local Road,2504,61.4,Storm,Yes,32.8,Medium
2599,2024-04-18 06:00:00,Downtown,Local Road,2053,39.3,Rain,No,116.8,Low
2600,2024-04-18 07:00:00,Downtown,Highway,1069,55.0,Clear,No,38.5,High
2601,2024-04-18 08:00:00,Downtown,Local Road,1319,56.8,Clear,No,73.9,Medium
2602,2024-04-18 09:00:00,Downtown,Main Road,1137,11.2,Fog,No,111.2,Medium
2603,2024-04-18 10:00:00,Downtown,Local Road,2844,65.2,Storm,No,50.2,Low
2604,2024-04-18 11:00:00,Industrial,Local Road,564,58.1,Fog,No,52.2,Low
2605,2024-04-18 12:00:00,Industrial,Main Road,1927,15.3,Rain,No,6.8,Medium
2606,2024-04-18 13:00:00,Downtown,Highway,2084,34.6,Fog,No,59.0,High
2607,2024-04-18 14:00:00,Downtown,Highway,2507,55.8,Rain,No,35.9,High
2608,2024-04-18 15:00:00,Residential,Main Road,2352,30.9,Clear,No,87.6,High
2609,2024-04-18 16:00:00,Residential,Main Road,2493,27.9,Storm,No,110.1,Low
2610,2024-04-18 17:00:00,Suburban,Main Road,177,12.4,Fog,No,57.0,Medium
2611,2024-04-18 18:00:00,Downtown,Highway,2313,42.2,Clear,Yes,63.4,High
2612,2024-04-18 19:00:00,Suburban,Main Road,870,10.3,Rain,No,77.5,High
2613,2024-04-18 20:00:00,Residential,Main Road,88,54.4,Fog,No,100.0,Medium
2614,2024-04-18 21:00:00,Residential,Highway,646,60.2,Clear,No,69.7,High
2615,2024-04-18 22:00:00,Suburban,Main Road,581,26.5,Fog,No,19.6,Low
2616,2024-04-18 23:00:00,Suburban,Main Road,1846,75.7,Clear,Yes,106.1,Low
2617,2024-04-19 00:00:00,Suburban,Main Road,2143,20.8,Storm,No,85.8,High
2618,2024-04-19 01:00:00,Residential,Local Road,2837,13.9,Fog,No,100.7,Low
2619,2024-04-19 02:00:00,Commercial,Main Road,2716,78.6,Storm,No,19.9,Low
2620,2024-04-19 03:00:00,Downtown,Main Road,2773,27.1,Clear,No,25.4,Medium
2621,2024-04-19 04:00:00,Industrial,Main Road,1593,28.6,Storm,No,31.7,Low
2622,2024-04-19 05:00:00,Commercial,Highway,599,54.6,Fog,No,94.1,High
2623,2024-04-19 06:00:00,Downtown,Main Road,2519,64.4,Clear,No,115.8,Low
2624,2024-04-19 07:00:00,Commercial,Main Road,2139,69.1,Storm,No,16.6,Medium
2625,2024-04-19 08:00:00,Industrial,Highway,2745,39.3,Storm,Yes,63.2,Medium
2626,2024-04-19 09:00:00,Industrial,Local Road,389,34.6,Storm,No,107.8,Medium
2627,2024-04-19 10:00:00,Residential,Main Road,2378,48.5,Rain,No,6.9,High
2628,2024-04-19 11:00:00,Downtown,Local Road,1097,34.4,Clear,No,47.6,Low
2629,2024-04-19 12:00:00,Commercial,Main Road,2995,54.0,Rain,No,71.6,Low
2630,2024-04-19 13:00:00,Downtown,Local Road,1786,68.5,Fog,No,102.0,Low
2631,2024-04-19 14:00:00,Residential,Main Road,1672,72.8,Rain,No,37.0,Low
2632,2024-04-19 15:00:00,Industrial,Local Road,2841,57.4,Rain,Yes,9.4,Low
2633,2024-04-19 16:00:00,Commercial,Main Road,1401,40.3,Rain,No,40.6,Low
2634,2024-04-19 17:00:00,Commercial,Main Road,1914,34.6,Storm,No,95.7,Low
2635,2024-04-19 18:00:00,Commercial,Highway,1699,65.4,Rain,No,13.5,High
2636,2024-04-19 19:00:00,Downtown,Main Road,134,63.3,Storm,No,31.3,High
2637,2024-04-19 20:00:00,Industrial,Highway,1922,17.8,Rain,No,107.4,Low
2638,2024-04-19 21:00:00,Suburban,Local Road,2657,18.2,Storm,No,46.9,Low
2639,2024-04-19 22:00:00,Commercial,Local Road,711,16.8,Storm,No,112.5,Medium
2640,2024-04-19 23:00:00,Suburban,Highway,652,72.4,Fog,Yes,17.6,Low
2641,2024-04-20 00:00:00,Commercial,Local Road,1248,19.7,Clear,No,66.7,Medium
2642,2024-04-20 01:00:00,Commercial,Main Road,948,76.3,Clear,Yes,12.8,Medium
2643,2024-04-20 02:00:00,Industrial,Highway,2997,15.9,Fog,Yes,10.6,High
2644,2024-04-20 03:00:00,Suburban,Highway,1594,79.0,Storm,No,71.0,Medium
2645,2024-04-20 04:00:00,Downtown,Local Road,275,39.7,Fog,Yes,6.9,Medium
2646,2024-04-20 05:00:00,Commercial,Main Road,1591,31.9,Storm,No,73.3,Low
2647,2024-04-20 06:00:00,Commercial,Highway,1777,76.8,Clear,No,62.3,High
2648,2024-04-20 07:00:00,Industrial,Local Road,380,35.5,Fog,No,38.3,High
2649,2024-04-20 08:00:00,Downtown,Local Road,2996,75.3,Fog,Yes,36.2,Low
2650,2024-04-20 09:00:00,Downtown,Main Road,665,50.4,Storm,No,81.2,High
2651,2024-04-20 10:00:00,Commercial,Main Road,590,39.8,Storm,No,27.6,High
2652,2024-04-20 11:00:00,Commercial,Highway,845,64.6,Clear,No,25.7,High
2653,2024-04-20 12:00:00,Residential,Main Road,1381,42.5,Rain,No,102.1,Medium
2654,2024-04-20 13:00:00,Suburban,Main Road,2849,67.1,Clear,No,108.0,High
2655,2024-04-20 14:00:00,Commercial,Main Road,686,79.9,Rain,No,87.8,High
2656,2024-04-20 15:00:00,Industrial,Local Road,1722,42.5,Clear,No,113.8,Low
2657,2024-04-20 16:00:00,Commercial,Highway,2207,40.7,Clear,Yes,116.7,Medium
2658,2024-04-20 17:00:00,Commercial,Highway,563,47.5,Clear,No,85.6,High
2659,2024-04-20 18:00:00,Residential,Main Road,1674,10.6,Fog,No,49.7,Low
2660,2024-04-20 19:00:00,Downtown,Main Road,839,16.1,Rain,No,13.1,Medium
2661,2024-04-20 20:00:00,Suburban,Main Road,1479,66.5,Storm,No,31.4,Low
2662,2024-04-20 21:00:00,Suburban,Main Road,1436,37.4,Clear,No,119.1,High
2663,2024-04-20 22:00:00,Industrial,Local Road,2995,52.8,Storm,No,48.1,Low
2664,2024-04-20 23:00:00,Industrial,Local Road,64,35.6,Clear,No,98.1,Low
2665,2024-04-21 00:00:00,Commercial,Highway,1082,62.7,Storm,No,31.4,Low
2666,2024-04-21 01:00:00,Downtown,Highway,2293,12.4,Rain,No,93.7,Medium
2667,2024-04-21 02:00:00,Suburban,Highway,1517,52.1,Rain,Yes,41.3,High
2668,2024-04-21 03:00:00,Residential,Highway,2070,21.0,Fog,No,63.7,Low
2669,2024-04-21 04:00:00,Suburban,Local Road,2965,27.5,Clear,No,78.2,Low
2670,2024-04-21 05:00:00,Commercial,Highway,729,51.2,Fog,No,74.0,High
2671,2024-04-21 06:00:00,Industrial,Local Road,782,23.5,Fog,No,34.3,Medium
2672,2024-04-21 07:00:00,Industrial,Main Road,1299,51.5,Rain,Yes,115.7,Low
2673,2024-04-21 08:00:00,Industrial,Local Road,994,11.0,Fog,No,32.4,Low
2674,2024-04-21 09:00:00,Suburban,Local Road,573,10.3,Rain,No,23.6,Low
2675,2024-04-21 10:00:00,Industrial,Main Road,975,10.9,Fog,Yes,88.4,Medium
2676,2024-04-21 11:00:00,Suburban,Main Road,357,48.5,Rain,No,111.0,Low
2677,2024-04-21 12:00:00,Suburban,Local Road,1644,59.9,Clear,No,37.7,Medium
2678,2024-04-21 13:00:00,Residential,Local Road,1169,19.2,Storm,No,61.8,High
2679,2024-04-21 14:00:00,Commercial,Main Road,1198,38.8,Clear,No,46.7,High
2680,2024-04-21 15:00:00,Residential,Highway,2762,43.6,Clear,No,62.6,Low
2681,2024-04-21 16:00:00,Downtown,Highway,284,21.4,Storm,No,80.4,Medium
2682,2024-04-21 17:00:00,Commercial,Main Road,2922,41.4,Rain,No,88.1,Medium
2683,2024-04-21 18:00:00,Downtown,Highway,1408,27.8,Fog,No,98.3,Medium
2684,2024-04-21 19:00:00,Residential,Main Road,1353,49.1,Storm,No,23.0,High
2685,2024-04-21 20:00:00,Industrial,Main Road,1454,55.1,Clear,No,62.8,Medium
2686,2024-04-21 21:00:00,Suburban,Main Road,2109,24.5,Rain,No,105.7,Low
2687,2024-04-21 22:00:00,Industrial,Main Road,1414,10.3,Clear,No,111.0,Medium
2688,2024-04-21 23:00:00,Industrial,Highway,114,22.8,Clear,No,117.5,Low
2689,2024-04-22 00:00:00,Downtown,Main Road,725,34.8,Rain,Yes,72.5,Low
2690,2024-04-22 01:00:00,Residential,Highway,299,58.3,Storm,No,59.4,Low
2691,2024-04-22 02:00:00,Suburban,Main Road,402,73.2,Rain,No,77.3,High
2692,2024-04-22 03:00:00,Commercial,Main Road,1492,50.1,Storm,Yes,28.4,High
2693,2024-04-22 04:00:00,Residential,Highway,2185,17.9,Fog,No,41.6,Medium
2694,2024-04-22 05:00:00,Residential,Local Road,2377,69.5,Fog,No,75.8,Low
2695,2024-04-22 06:00:00,Downtown,Highway,2754,22.0,Clear,No,89.4,Low
